channelGrouping,city,metro,visitNumber,browser,operatingSystem,isMobile,deviceCategory,campaign,source,medium,hits,pageviews,bounces,newVisits,transactionRevenue,month,quarterMonth,day,weekday,time_range
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,2,10,101,3
7,44,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,2,12,103,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,11,2,12,103,4
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,2,12,103,4
7,44,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,2,12,103,1
4,230,45,1,5,6,False,0,0,23,5,1,1,1,1,0.0,11,2,12,103,0
6,295,52,1,5,6,False,0,0,67,6,1,1,1,1,0.0,11,2,12,103,4
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,11,2,12,103,4
7,0,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,2,12,103,0
6,295,52,2,5,1,True,1,0,66,6,1,1,1,0,0.0,11,2,12,103,4
7,116,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,2,12,103,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,2,12,103,2
4,147,25,1,18,11,True,2,0,23,5,1,1,1,1,0.0,11,2,12,103,4
7,295,52,1,18,6,False,0,0,75,6,3,3,0,1,0.0,11,2,12,103,2
4,295,52,1,5,1,True,1,0,23,5,10,9,0,1,0.0,11,2,12,103,4
1,295,52,1,5,9,False,0,4,3,2,1,1,1,1,0.0,11,2,12,103,3
7,109,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,2,12,103,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,11,2,12,103,3
4,295,52,1,7,9,False,0,0,23,5,1,1,1,1,0.0,11,2,12,103,4
3,257,45,3,5,1,True,1,0,16,4,1,1,1,0,0.0,11,2,12,103,3
4,295,52,2,18,11,True,1,0,23,5,1,1,1,0,0.0,11,2,12,103,3
7,0,0,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,2,12,103,1
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,2,12,103,1
7,106,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,2,12,103,4
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,2,12,103,3
7,5,0,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,2,12,103,4
4,295,52,1,18,11,True,1,0,23,5,2,2,0,1,0.0,11,2,12,103,4
4,295,52,1,5,1,True,2,0,23,5,2,2,0,1,0.0,11,2,12,103,3
7,295,52,1,5,1,True,1,0,75,6,4,4,0,1,0.0,11,2,12,103,1
2,295,52,1,7,9,False,0,0,0,0,5,5,0,1,0.0,11,2,12,103,4
4,295,52,1,5,9,False,0,0,23,5,5,4,0,1,0.0,11,2,12,103,0
2,41,0,1,5,1,True,1,0,0,0,7,4,0,1,0.0,11,2,12,103,4
7,295,52,2,5,1,True,1,0,75,6,10,9,0,0,0.0,11,2,12,103,4
4,295,52,1,5,9,False,0,0,23,5,10,7,0,1,0.0,11,2,12,103,3
1,295,52,1,8,6,False,0,4,3,2,1,1,1,1,0.0,6,3,21,324,1
2,295,52,2,5,9,False,0,0,0,0,1,1,1,0,0.0,6,3,21,324,3
6,16,3,13,5,6,False,0,0,48,6,1,1,1,0,0.0,6,3,21,324,4
3,295,52,2,5,1,True,1,0,16,4,1,1,1,0,0.0,6,3,21,324,4
4,295,52,1,8,9,False,0,0,23,5,1,1,1,1,0.0,6,3,21,324,4
2,14,2,1,5,1,True,1,0,0,0,1,1,1,1,0.0,6,3,21,324,4
6,119,0,1,3,1,True,1,0,28,6,2,2,0,1,0.0,6,3,21,324,3
5,182,32,5,5,6,False,0,0,23,3,2,2,0,0,0.0,6,3,21,324,4
4,295,52,1,18,11,True,1,0,23,5,2,2,0,1,0.0,6,3,21,324,0
4,172,45,1,18,6,False,0,0,23,5,3,3,0,1,0.0,6,3,21,324,2
4,295,52,1,5,1,True,1,0,23,5,4,4,0,1,0.0,6,3,21,324,1
6,10,14,4,5,6,False,0,0,48,6,4,4,0,0,0.0,6,3,21,324,4
4,231,45,1,5,11,True,2,0,23,5,8,7,0,1,0.0,6,3,21,324,3
6,257,45,1,5,6,False,0,0,48,6,10,8,0,1,0.0,6,3,21,324,3
6,295,52,6,5,6,False,0,0,21,6,10,10,0,0,0.0,6,3,21,324,4
6,228,45,2,5,6,False,0,0,48,6,14,12,0,0,0.0,6,3,21,324,3
2,182,32,1,18,6,False,0,0,0,0,14,9,0,1,0.0,6,3,21,324,0
6,10,14,4,5,6,False,0,0,48,6,19,14,0,0,0.0,6,3,21,324,3
6,231,45,1,5,6,False,0,0,48,6,33,22,0,1,0.0,6,3,21,324,1
6,10,14,5,5,6,False,0,0,48,6,46,38,0,0,25.9,6,3,21,324,3
6,10,14,3,5,6,False,0,0,48,6,77,51,0,0,0.0,6,3,21,324,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,11,4,23,114,0
2,0,0,1,5,1,True,1,0,0,0,1,1,1,1,0.0,11,4,23,114,3
4,146,33,1,9,9,True,2,0,23,5,1,1,1,1,0.0,11,4,23,114,4
2,295,52,9,5,6,False,0,0,0,0,1,1,1,0,0.0,11,4,23,114,1
2,148,26,1,5,6,False,0,0,0,0,1,1,1,1,0.0,11,4,23,114,4
2,128,0,1,5,9,False,0,0,0,0,1,1,1,1,0.0,11,4,23,114,1
2,295,52,1,5,1,True,1,0,0,0,1,1,1,1,0.0,11,4,23,114,3
4,295,52,1,8,9,False,0,0,23,5,1,1,1,1,0.0,11,4,23,114,4
4,295,52,1,9,9,False,0,0,23,5,1,1,1,1,0.0,11,4,23,114,1
2,165,45,1,18,11,True,1,0,0,0,1,1,1,1,0.0,11,4,23,114,0
2,172,45,194,5,6,False,0,0,0,0,1,1,1,0,0.0,11,4,23,114,2
2,172,45,193,5,6,False,0,0,0,0,1,1,1,0,0.0,11,4,23,114,2
2,295,52,10,5,9,False,0,0,0,0,1,1,1,0,0.0,11,4,23,114,4
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,11,4,23,114,1
4,83,0,1,5,9,False,0,0,23,5,2,2,0,1,0.0,11,4,23,114,1
4,295,52,1,5,9,False,0,0,23,5,2,2,0,1,0.0,11,4,23,114,1
2,172,45,195,5,6,False,0,0,0,0,2,2,0,0,0.0,11,4,23,114,0
2,147,25,1,18,11,True,1,0,0,0,2,2,0,1,0.0,11,4,23,114,1
4,295,52,1,18,11,True,1,0,23,5,2,2,0,1,0.0,11,4,23,114,3
4,295,52,1,8,9,False,0,0,23,5,3,3,0,1,0.0,11,4,23,114,4
6,295,52,1,5,9,False,0,0,28,6,3,2,0,1,0.0,11,4,23,114,3
1,295,52,1,5,5,False,0,4,3,2,3,2,0,1,0.0,11,4,23,114,3
2,241,0,1,18,6,False,0,0,0,0,4,3,0,1,0.0,11,4,23,114,1
6,295,52,1,5,6,False,0,0,48,6,5,5,0,1,0.0,11,4,23,114,3
4,169,0,1,5,6,False,0,0,23,5,5,5,0,1,0.0,11,4,23,114,3
6,245,46,1,5,5,False,0,0,48,6,7,5,0,1,0.0,11,4,23,114,3
2,295,52,2,5,1,True,1,0,0,0,8,8,0,0,0.0,11,4,23,114,4
6,182,32,4,5,5,False,0,0,48,6,23,21,0,0,16.78,11,4,23,114,3
2,295,52,9,5,9,False,0,0,0,0,34,23,0,0,0.0,11,4,23,114,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,4,23,114,4
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,4,23,114,4
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,4,23,114,2
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,4,23,114,1
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,4,23,114,1
7,106,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,4,23,114,1
7,131,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,4,23,114,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,4,23,114,0
7,75,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,4,23,114,0
7,9,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,4,23,114,0
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,4,23,114,4
7,109,0,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,4,23,114,1
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,4,23,114,3
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,4,23,114,0
7,0,0,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,4,23,114,0
7,0,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,4,23,114,1
7,106,0,3,5,9,False,0,0,75,6,2,2,0,0,0.0,11,4,23,114,0
7,109,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,4,23,114,1
7,259,0,1,5,9,False,0,0,75,6,4,4,0,1,0.0,11,4,23,114,3
4,230,45,1,5,3,False,0,0,23,5,1,1,1,1,0.0,5,1,1,273,3
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,5,1,1,273,1
2,295,52,1,9,9,False,0,0,0,0,1,1,1,1,0.0,5,1,1,273,2
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,5,1,1,273,4
4,295,52,2,5,9,False,0,0,23,5,1,1,1,0,0.0,5,1,1,273,1
4,231,45,2,5,11,True,1,0,23,5,1,1,1,0,0.0,5,1,1,273,0
2,182,32,2,5,6,False,0,0,0,0,1,1,1,0,0.0,5,1,1,273,4
4,295,52,2,5,1,True,1,0,23,5,1,1,1,0,0.0,5,1,1,273,0
2,283,0,4,18,11,True,1,0,0,0,1,1,1,0,0.0,5,1,1,273,1
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,5,1,1,273,4
4,295,52,2,5,1,True,1,0,23,5,1,1,1,0,0.0,5,1,1,273,4
2,295,52,1,5,9,False,0,0,0,0,1,1,1,1,0.0,5,1,1,273,4
2,230,45,1,5,11,True,1,0,0,0,1,1,1,1,0.0,5,1,1,273,0
4,161,0,17,5,9,False,0,0,23,5,1,1,1,0,0.0,5,1,1,273,0
4,161,0,16,5,9,False,0,0,23,5,1,1,1,0,0.0,5,1,1,273,1
4,295,52,1,5,6,False,0,0,23,5,2,2,0,1,0.0,5,1,1,273,0
2,257,45,1,5,5,False,0,0,0,0,2,2,0,1,0.0,5,1,1,273,4
2,295,52,1,5,9,False,0,0,0,0,2,2,0,1,0.0,5,1,1,273,3
4,295,52,1,5,6,False,0,0,23,5,2,2,0,1,0.0,5,1,1,273,4
4,295,52,1,5,9,False,0,0,23,5,3,3,0,1,0.0,5,1,1,273,3
2,257,45,2,5,5,False,0,0,0,0,4,4,0,0,0.0,5,1,1,273,3
2,182,32,1,5,5,False,0,0,0,0,5,5,0,1,0.0,5,1,1,273,3
6,257,45,4,5,5,False,0,0,21,6,6,6,0,0,0.0,5,1,1,273,4
6,148,26,9,5,6,False,0,0,48,6,6,6,0,0,0.0,5,1,1,273,4
4,295,52,1,18,11,True,1,0,23,5,8,8,0,1,0.0,5,1,1,273,3
4,259,0,1,5,6,False,0,0,23,5,9,8,0,1,0.0,5,1,1,273,1
6,172,45,1,5,6,False,0,0,48,6,11,6,0,1,0.0,5,1,1,273,3
2,182,32,1,5,6,False,0,0,0,0,12,11,0,1,0.0,5,1,1,273,1
5,295,52,10,18,11,True,1,1,23,3,16,10,0,0,0.0,5,1,1,273,0
2,182,32,3,5,6,False,0,0,0,0,16,11,0,0,0.0,5,1,1,273,4
4,0,0,1,5,6,False,0,0,23,5,22,16,0,1,0.0,5,1,1,273,0
6,172,45,1,5,6,False,0,0,48,6,26,16,0,1,0.0,5,1,1,273,3
2,182,32,4,5,6,False,0,0,0,0,29,24,0,0,55.96,5,1,1,273,3
5,295,52,11,18,11,True,1,1,23,3,34,23,0,0,0.0,5,1,1,273,0
2,295,52,3,18,11,True,1,0,0,0,83,54,0,0,0.0,5,1,1,273,3
7,295,52,1,6,9,False,0,0,75,6,1,1,1,1,0.0,5,1,1,273,4
7,295,52,1,9,9,False,0,0,75,6,1,1,1,1,0.0,5,1,1,273,4
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,5,1,1,273,3
7,295,52,1,19,11,True,1,0,45,6,1,1,1,1,0.0,5,1,1,273,0
7,295,52,1,19,11,True,1,0,70,6,1,1,1,1,0.0,5,1,1,273,3
7,295,52,1,3,1,True,1,0,45,6,1,1,1,1,0.0,5,1,1,273,0
7,265,0,1,19,11,True,1,0,45,6,1,1,1,1,0.0,5,1,1,273,2
7,295,52,1,19,11,True,1,0,70,6,1,1,1,1,0.0,5,1,1,273,3
4,265,0,7,5,6,False,0,0,23,5,8,8,0,0,0.0,6,2,11,314,1
2,295,52,1,5,6,False,0,0,0,0,1,1,1,1,0.0,6,2,11,314,4
4,25,0,3,5,1,True,1,0,23,5,2,2,0,0,0.0,6,2,11,314,1
4,175,0,2,5,9,False,0,0,23,5,2,2,0,0,0.0,6,2,11,314,1
2,295,52,2,5,6,False,0,0,0,0,3,3,0,0,0.0,6,2,11,314,4
4,0,0,1,5,1,True,1,0,23,5,4,3,0,1,0.0,6,2,11,314,1
5,295,52,1,18,11,True,1,1,23,3,5,5,0,1,0.0,6,2,11,314,0
1,295,52,5,5,6,False,0,4,3,2,5,5,0,0,0.0,6,2,11,314,4
4,295,52,1,5,1,True,1,0,23,5,6,6,0,1,0.0,6,2,11,314,4
1,295,52,4,5,6,False,0,4,3,2,8,5,0,0,0.0,6,2,11,314,4
1,295,52,2,5,6,False,0,4,3,2,18,17,0,0,0.0,6,2,11,314,1
2,206,40,2,5,6,False,0,0,0,0,39,29,0,0,24.27,6,2,11,314,0
4,246,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,6,2,11,314,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,6,2,11,314,1
4,295,52,1,9,9,False,0,0,23,5,1,1,1,1,0.0,6,2,11,314,4
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,6,2,11,314,1
4,166,0,1,5,1,True,1,0,23,5,1,1,1,1,0.0,6,2,11,314,4
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,6,2,11,314,1
7,0,0,1,3,1,True,1,0,45,6,1,1,1,1,0.0,6,2,11,314,1
2,295,52,1,5,5,False,0,0,0,0,1,1,1,1,0.0,6,2,11,314,4
1,295,52,3,5,6,False,0,4,3,2,2,2,0,0,0.0,6,2,11,314,4
4,295,52,1,18,11,True,1,0,23,5,2,2,0,1,0.0,6,2,11,314,4
4,295,52,2,18,11,True,1,0,23,5,1,1,1,0,0.0,6,2,11,314,0
4,148,26,1,18,11,True,1,0,23,5,1,1,1,1,0.0,6,2,11,314,0
4,295,52,1,9,9,False,0,0,23,5,1,1,1,1,0.0,6,2,11,314,4
4,182,32,2,18,11,True,1,0,23,5,2,1,1,0,0.0,6,2,11,314,1
4,57,0,1,5,1,True,1,0,23,5,1,1,1,1,0.0,6,4,30,333,1
5,295,52,1,5,9,False,0,3,23,3,1,1,1,1,0.0,6,4,30,333,4
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,6,4,30,333,1
4,210,0,1,8,5,False,0,0,23,5,1,1,1,1,0.0,6,4,30,333,1
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,6,4,30,333,3
2,295,52,1,18,11,True,1,0,0,0,1,1,1,1,0.0,6,4,30,333,4
4,295,52,2,5,9,False,0,0,23,5,1,1,1,0,0.0,6,4,30,333,1
5,295,52,1,18,11,True,1,1,23,3,1,1,1,1,0.0,6,4,30,333,0
5,295,52,2,18,11,True,1,1,23,3,1,1,1,0,0.0,6,4,30,333,2
5,295,52,1,5,9,False,0,1,23,3,1,1,1,1,0.0,6,4,30,333,3
1,295,52,1,8,5,False,0,4,3,2,1,1,1,1,0.0,6,4,30,333,1
6,172,45,1,5,6,False,0,0,48,6,1,1,1,1,0.0,6,4,30,333,3
2,295,52,1,18,6,False,0,0,0,0,1,1,1,1,0.0,6,4,30,333,0
2,230,45,4,5,6,False,0,0,0,0,1,1,1,0,0.0,6,4,30,333,4
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,6,4,30,333,3
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,6,4,30,333,4
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,6,4,30,333,3
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,6,4,30,333,0
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,6,4,30,333,2
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,6,4,30,333,2
4,25,0,1,5,11,True,1,0,23,5,1,1,1,1,0.0,6,4,30,333,3
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,6,4,30,333,1
4,295,52,1,5,9,False,0,0,23,5,2,2,0,1,0.0,6,4,30,333,1
5,295,52,1,5,9,False,0,1,23,3,2,2,0,1,0.0,6,4,30,333,0
4,295,52,1,5,9,False,0,0,23,5,2,2,0,1,0.0,6,4,30,333,3
4,59,8,1,18,11,True,1,0,23,5,2,2,0,1,0.0,6,4,30,333,3
4,231,45,1,18,11,True,1,0,23,5,3,3,0,1,0.0,6,4,30,333,3
4,295,52,1,18,11,True,1,0,23,5,3,3,0,1,0.0,6,4,30,333,0
4,295,52,1,5,9,False,0,0,23,5,4,4,0,1,0.0,6,4,30,333,3
4,295,52,1,20,11,True,1,0,23,5,5,5,0,1,0.0,6,4,30,333,4
6,230,45,3,5,9,False,0,0,48,6,6,6,0,0,0.0,6,4,30,333,2
4,259,0,1,5,1,True,1,0,23,5,7,7,0,1,0.0,6,4,30,333,0
6,295,52,1,5,6,False,0,0,48,6,45,37,0,1,45.57,6,4,30,333,0
7,295,52,1,5,1,True,2,0,75,6,1,1,1,1,0.0,6,4,30,333,1
2,295,52,2,5,6,False,0,0,0,0,1,1,1,0,0.0,12,2,13,134,4
4,259,0,1,9,9,False,0,0,23,5,1,1,1,1,0.0,12,2,13,134,1
4,164,0,3,5,9,False,0,0,23,5,1,1,1,0,0.0,12,2,13,134,4
2,172,45,1,5,6,False,0,0,0,0,1,1,1,1,0.0,12,2,13,134,3
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,12,2,13,134,4
4,176,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,12,2,13,134,4
4,164,0,4,5,9,False,0,0,23,5,1,1,1,0,0.0,12,2,13,134,4
4,152,0,1,5,1,True,1,0,23,5,1,1,1,1,0.0,12,2,13,134,1
4,295,52,1,18,11,True,2,0,23,5,1,1,1,1,0.0,12,2,13,134,3
6,164,0,1,5,9,False,0,0,5,6,1,1,1,1,0.0,12,2,13,134,4
2,295,52,1,18,6,False,0,0,0,0,1,1,1,1,0.0,12,2,13,134,4
5,295,52,1,18,11,True,2,0,23,3,1,1,1,1,0.0,12,2,13,134,4
6,295,52,1,5,6,False,0,0,5,6,1,1,1,1,0.0,12,2,13,134,0
2,295,52,1,2,1,True,1,0,0,0,1,1,1,1,0.0,12,2,13,134,4
2,42,0,1,5,1,True,1,0,0,0,1,1,1,1,0.0,12,2,13,134,1
2,59,8,2,5,6,False,0,0,0,0,1,1,1,0,0.0,12,2,13,134,4
2,42,0,1,5,9,False,0,0,0,0,1,1,1,1,0.0,12,2,13,134,3
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,12,2,13,134,3
2,295,52,1,5,9,False,0,0,0,0,1,1,1,1,0.0,12,2,13,134,0
2,295,52,1,5,9,False,0,0,0,0,1,1,1,1,0.0,12,2,13,134,4
2,295,52,3,5,6,False,0,0,0,0,2,2,0,0,0.0,12,2,13,134,3
4,295,52,1,9,9,False,0,0,23,5,2,2,0,1,0.0,12,2,13,134,1
2,257,45,3,5,6,False,0,0,0,0,2,2,0,0,0.0,12,2,13,134,3
2,295,52,1,19,11,True,1,0,0,0,2,2,0,1,0.0,12,2,13,134,4
2,59,8,1,5,6,False,0,0,0,0,2,2,0,1,0.0,12,2,13,134,4
4,257,45,1,5,6,False,0,0,23,5,4,4,0,1,0.0,12,2,13,134,4
4,197,0,1,18,11,True,1,0,23,5,4,3,0,1,0.0,12,2,13,134,4
4,250,0,1,5,9,False,0,0,23,5,4,4,0,1,0.0,12,2,13,134,4
2,129,46,2,5,5,False,0,0,0,0,4,4,0,0,0.0,12,2,13,134,3
6,172,45,1,5,9,False,0,0,48,6,5,5,0,1,0.0,12,2,13,134,0
6,230,45,3,5,6,False,0,0,48,6,5,4,0,0,0.0,12,2,13,134,0
2,129,46,1,5,5,False,0,0,0,0,6,6,0,1,0.0,12,2,13,134,4
2,60,9,1,5,3,False,0,0,0,0,6,5,0,1,0.0,12,2,13,134,3
5,172,45,2,5,3,False,0,3,23,3,7,7,0,0,0.0,12,2,13,134,1
4,295,52,1,5,9,False,0,0,23,5,8,6,0,1,0.0,12,2,13,134,3
6,230,45,1,5,5,False,0,0,48,6,11,11,0,1,0.0,12,2,13,134,3
4,295,52,1,5,9,False,0,0,23,5,15,15,0,1,0.0,12,2,13,134,1
4,236,45,1,5,6,False,0,0,23,5,32,23,0,1,0.0,12,2,13,134,1
2,172,45,3,5,9,False,0,0,0,0,49,32,0,0,107.94,12,2,13,134,4
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,12,2,13,134,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,12,2,13,134,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,12,2,13,134,1
7,295,52,1,5,1,True,1,0,75,6,1,1,1,1,0.0,12,2,13,134,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,12,2,13,134,4
7,295,52,1,16,0,True,1,0,75,6,1,1,1,1,0.0,12,2,13,134,4
7,295,52,1,9,9,False,0,0,75,6,1,1,1,1,0.0,12,2,13,134,3
7,295,52,7,5,9,False,0,0,75,6,1,1,1,0,0.0,12,2,13,134,4
7,59,8,1,9,9,False,0,0,75,6,2,2,0,1,0.0,12,2,13,134,3
4,236,45,1,5,6,False,0,0,23,5,1,1,1,1,0.0,5,3,19,291,3
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,5,3,19,291,4
4,295,52,2,8,9,False,0,0,23,5,1,1,1,0,0.0,5,3,19,291,4
2,230,45,1,18,11,True,1,0,0,0,1,1,1,1,0.0,5,3,19,291,2
2,295,52,2,5,3,False,0,0,0,0,1,1,1,0,0.0,5,3,19,291,4
2,295,52,1,5,9,False,0,0,0,0,1,1,1,1,0.0,5,3,19,291,4
6,257,45,1,5,5,False,0,0,48,6,1,1,1,1,0.0,5,3,19,291,3
2,295,52,1,5,1,True,1,0,0,0,1,1,1,1,0.0,5,3,19,291,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,5,3,19,291,3
4,147,25,1,18,6,False,0,0,23,5,1,1,1,1,0.0,5,3,19,291,4
4,19,0,1,5,1,True,1,0,23,5,1,1,1,1,0.0,5,3,19,291,4
6,295,52,10,5,3,False,0,0,48,6,1,1,1,0,0.0,5,3,19,291,3
4,230,45,1,5,1,True,1,0,23,5,2,2,0,1,0.0,5,3,19,291,0
2,295,52,1,5,9,False,0,0,0,0,3,3,0,1,0.0,5,3,19,291,3
6,172,45,1,5,6,False,0,0,48,6,3,3,0,1,0.0,5,3,19,291,3
2,295,52,1,5,6,False,0,0,0,0,3,3,0,1,0.0,5,3,19,291,0
4,295,52,1,18,11,True,1,0,23,5,4,2,0,1,0.0,5,3,19,291,1
4,295,52,2,5,3,False,0,0,23,5,7,6,0,0,0.0,5,3,19,291,2
4,230,45,1,5,6,False,0,0,23,5,8,6,0,1,0.0,5,3,19,291,4
4,295,52,1,5,3,False,0,0,23,5,9,9,0,1,0.0,5,3,19,291,0
2,295,52,3,5,6,False,0,0,0,0,16,12,0,0,0.0,5,3,19,291,4
2,172,45,1,5,6,False,0,0,0,0,21,19,0,1,0.0,5,3,19,291,3
4,295,52,1,7,9,False,0,0,23,5,27,18,0,1,0.0,5,3,19,291,1
4,172,45,1,5,6,False,0,0,23,5,1,1,1,1,0.0,1,2,11,163,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,1,2,11,163,0
4,295,52,1,5,11,True,1,0,23,5,1,1,1,1,0.0,1,2,11,163,1
2,59,8,1,5,6,False,0,0,0,0,1,1,1,1,0.0,1,2,11,163,4
2,295,52,1,5,9,False,0,0,0,0,1,1,1,1,0.0,1,2,11,163,4
5,295,52,1,18,11,True,1,0,23,3,1,1,1,1,0.0,1,2,11,163,0
2,295,52,1,18,11,True,1,0,0,0,1,1,1,1,0.0,1,2,11,163,3
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,1,2,11,163,0
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,1,2,11,163,4
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,1,2,11,163,0
4,295,52,1,9,9,False,0,0,23,5,1,1,1,1,0.0,1,2,11,163,4
2,295,52,1,3,1,True,1,0,0,0,1,1,1,1,0.0,1,2,11,163,3
2,295,52,1,5,11,True,1,0,0,0,1,1,1,1,0.0,1,2,11,163,3
1,295,52,1,5,3,False,0,4,3,2,2,2,0,1,0.0,1,2,11,163,3
6,295,52,1,5,9,False,0,0,5,6,2,1,1,1,0.0,1,2,11,163,1
2,172,45,1,5,9,False,0,0,0,0,2,2,0,1,0.0,1,2,11,163,3
2,295,52,1,16,0,True,1,0,0,0,2,2,0,1,0.0,1,2,11,163,3
4,295,52,1,5,9,False,0,0,23,5,3,3,0,1,0.0,1,2,11,163,3
2,295,52,3,18,11,True,1,0,0,0,3,3,0,0,0.0,1,2,11,163,4
6,257,45,7,5,6,False,0,0,67,6,4,4,0,0,0.0,1,2,11,163,0
4,295,52,1,5,9,False,0,0,23,5,5,2,0,1,0.0,1,2,11,163,4
4,295,52,1,18,11,True,1,0,23,5,7,5,0,1,0.0,1,2,11,163,3
4,182,32,1,5,6,False,0,0,23,5,7,6,0,1,0.0,1,2,11,163,0
4,295,52,1,5,9,False,0,0,23,5,14,10,0,1,0.0,1,2,11,163,4
4,295,52,1,5,9,False,0,0,23,5,17,17,0,1,0.0,1,2,11,163,0
6,231,45,3,5,3,False,0,0,48,6,42,37,0,0,0.0,1,2,11,163,0
7,295,52,1,8,9,False,0,0,75,6,1,1,1,1,0.0,1,2,11,163,0
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,1,2,11,163,2
7,0,0,1,5,9,False,0,0,75,6,3,2,0,1,0.0,1,2,11,163,0
4,295,52,3,18,11,True,1,0,23,5,1,1,1,0,0.0,6,4,24,327,0
6,295,52,1,5,1,True,1,0,28,6,1,1,1,1,0.0,6,4,24,327,0
5,295,52,1,5,1,True,1,5,23,3,1,1,1,1,0.0,6,4,24,327,0
6,295,52,2,5,6,False,0,0,60,6,1,1,1,0,0.0,6,4,24,327,1
2,295,52,2,5,5,False,0,0,0,0,1,1,1,0,0.0,6,4,24,327,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,6,4,24,327,0
4,250,0,2,5,9,False,0,0,23,5,1,1,1,0,0.0,6,4,24,327,1
4,295,52,1,18,11,True,1,0,23,5,4,3,0,1,0.0,6,4,24,327,3
4,295,52,1,18,11,True,1,0,23,5,4,4,0,1,0.0,6,4,24,327,2
4,295,52,1,5,9,False,0,0,23,5,5,5,0,1,0.0,6,4,24,327,3
